speaker,utt_id,utterance,emotion,sentiment,eda1,eda2,eda3,eda4,eda5,EDA,all_match,con_match,match
b'Ross',4,b'I can\xc2\x92t believe it.  Can I tell you something? I\xc2\x92m a little mad at him now.',anger,negative,sd,sd,sd,qy,qy,qy,AllNotMatch,ConMatch_eda5_eda4_con,NotMatch
b'Joey',5,b'Can I tell you something? Me too.',anger,negative,qy,qy,ad,qy,qy,qy,AllNotMatch,ConMatch_eda5_eda4_strong,NotMatch
b'Ross',6,"b'Y\xc2\x92know what? He didn\xc2\x92t want to talk to us about being angry, well maybe we don\xc2\x92t talk to him'",anger,negative,sv,sd,ad,qy,qrr,xx,AllNotMatch,NotConMatch,NotMatch
b'Joey',7,b'Ooooh! Freeze him out.',joy,positive,sd,ad,ad,ad,ad,ad,AllNotMatch,ConMatch,NotMatch
b'Ross',8,b'That\xc2\x92s right!',joy,positive,aa,qy,aa,qy,br,xx,AllNotMatch,NotConMatch,NotMatch
b'Joey',9,b'I like it!',joy,positive,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Elizabeth',0,b'Doorknob?',neutral,neutral,br,qy,qy,qy,br,qy,AllNotMatch,ConMatch_eda4_eda3_strong,NotMatch
b'Ross',1,"b'Yeah, it kinda grows on you.  Actually, I wanted to finish talking to you about uh, spring vacation.'",neutral,neutral,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Elizabeth',2,b'Oh good.',joy,positive,ba,ba,ba,fc,fc,fc,AllNotMatch,ConMatch_eda5_eda4_con,NotMatch
b'Ross',3,"b'Look, I\xc2\x85  Look, I\xc2\x92m having a great time with you and I just don\xc2\x92t want us to move to fast or put to much pressure on us.'",fear,negative,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Ross',4,"b'So, I\xc2\x92m sorry I just don\xc2\x92t think we should go away together yet.'",sadness,negative,sv,sv,sv,sd,sv,sv,AllNotMatch,ConMatch_eda5_eda3_strong,NotMatch
b'Ross',5,b'It\xc2\x92s-it\xc2\x92s too soon.',fear,negative,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Elizabeth',6,"b'Ross, I think you misunderstood what I was saying. I just wanted to tell you that I\xc2\x92m going to Florida for a couple weeks.'",surprise,positive,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Ross',7,b'No. I think you misunderstood what',surprise,positive,sv,sv,sv,sv,sv,sv,AllMatch,NotConMatch,NotMatch
b'Elizabeth',8,b'You are so adorable.',joy,positive,sv,sd,sv,sv,sv,sv,AllNotMatch,ConMatch,NotMatch
b'Ross',9,b'That! Let\xc2\x92s talk about that.',joy,positive,sd,sd,sv,sd,sd,sd,AllNotMatch,ConMatch_eda5_eda4_strong,NotMatch
b'Chandler',0,b'Hey!',joy,positive,ba,ba,ba,ba,ba,ba,AllMatch,NotConMatch,NotMatch
b'Phoebe',1,b'How do you feel?',neutral,neutral,qo,qo,qo,qo,qw,qo,AllNotMatch,ConMatch_eda4_eda3_strong,NotMatch
b'Chandler',2,"b'Well, let\xc2\x92s just say that Krog will be fully equipped to destroy the universe again in twelve to fourteen hours.'",neutral,neutral,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Phoebe',3,"b'Okay, so I'",neutral,neutral,"fo_o_fw_""_by_bc",sd,b,^h,b,b,AllNotMatch,ConMatch_eda5_eda3_con,NotMatch
b'Chandler',4,b'And protected them from a tornado?',neutral,neutral,qy^d,qy,qy,qy,qy,qy,AllNotMatch,ConMatch,NotMatch
b'Monica',5,b'Oh my God.',surprise,negative,ba,ba,ba,ba,nn,ba,AllNotMatch,ConMatch_eda4_eda3_strong,NotMatch
b'Phoebe',6,"b'I know, the babies are asleep.'",neutral,neutral,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Monica',7,"b'Phoebe, what, what happened here?!'",surprise,negative,qw,qy,qw,qw,qw,qw,AllNotMatch,ConMatch,NotMatch
b'Phoebe',8,b'I did it! I took care of the babies all by myself!',joy,positive,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Monica',9,b'But my apartment!',surprise,negative,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Chandler',12,b'Is not as important as the fact that Phoebe took care of the babies all by herself.',neutral,neutral,sv,sd,sd,sd,sv,sd,AllNotMatch,ConMatch_eda4_eda3_strong,NotMatch
b'Monica',13,"b'You\xc2\x92re right, you\xc2\x92re right I shouldn\xc2\x92t freak out.'",neutral,neutral,sd,sd,sd,bf,sd,sd,AllNotMatch,ConMatch_eda5_eda3_strong,NotMatch
b'Monica',14,b'\xc2\x91Cause this is what will happen when you and I have babies!',neutral,neutral,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Monica',15,b'When will that be?',neutral,neutral,qw,qh,qw,qw,qw,qw,AllNotMatch,ConMatch,NotMatch
b'Chandler',16,"b'Phoebe, would you take a look at this mess!!!!'",anger,negative,qy,qy,qy,qy,qy,qy,AllMatch,NotConMatch,NotMatch
b'Joey',0,b'Hey Ross! The baby\xc2\x92s kicking!',joy,positive,ba,bf,ad,ad,sd,ad,AllNotMatch,ConMatch_eda4_eda3_con,NotMatch
b'Ross',1,b'What?! It is?!',surprise,positive,qw,qy,qw,br,qw,qw,AllNotMatch,ConMatch_eda5_eda3_strong,NotMatch
b'Rachel',2,b'It\xc2\x92s not kicking right now. Although we would love to see you do  that again.',joy,positive,sv,sv,sv,sd,sd,sd,AllNotMatch,ConMatch_eda5_eda4_con,NotMatch
b'Ross',3,"b'Hey, when-when was it kicking? What happened?'",joy,positive,qw,qw,qw,qw,qw,qw,AllMatch,NotConMatch,NotMatch
b'Rachel',4,b'Last night! I just felt it and I went into Joey\xc2\x92s room and he was sleeping',joy,positive,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Joey',5,b'A dreamless sleep.',neutral,neutral,sd,sd,ba,sd,ba,ba,AllNotMatch,ConMatch_eda5_eda3_con,NotMatch
b'Rachel',0,"b""So c'mon, you guys, tell me all the dirt!""",joy,positive,qy^d,^q,ad,sd,ad,ad,AllNotMatch,ConMatch_eda5_eda3_con,NotMatch
b'Kiki',1,"b'Well, the biggest news is still you dumping Barry at the altar!'",neutral,neutral,sd,sv,sv,sv,sv,sv,AllNotMatch,ConMatch,NotMatch
b'Joanne',2,"b""Alright. Let's talk reality for a second.""",neutral,neutral,ad,ad,ad,ad,fc,ad,AllNotMatch,ConMatch_eda4_eda3_strong,NotMatch
b'Rachel',3,b'Okay.',neutral,neutral,b,bk,aa,fc,fc,fc,AllNotMatch,ConMatch_eda5_eda4_con,NotMatch
b'Joanne',4,b'When are you coming home?',neutral,neutral,qw,qw,qw,qy,qw,qw,AllNotMatch,ConMatch_eda5_eda3_strong,NotMatch
b'Rachel',5,"b""What? Guys, I'm not.""",surprise,positive,sd,qy,^q,br,qy,xx,AllNotMatch,NotConMatch,NotMatch
b'Joanne',6,"b""C'mon, this is us.""",neutral,neutral,sd,sd,^q,sd,sd,sd,AllNotMatch,ConMatch_eda5_eda4_strong,NotMatch
b'Rachel',7,"b""I'm not! This is what I'm doing now. I've got this job-""",neutral,neutral,sd,sd,^q,sd,sd,sd,AllNotMatch,ConMatch_eda5_eda4_strong,NotMatch
b'Kiki',8,b'Waitressing?',surprise,negative,br,qy,bf,qy,br,qy,AllNotMatch,NotConMatch,ConfMatchOnlyTwo12
b'Rachel',9,"b""Okay, I'm not just waitressing.""",neutral,neutral,sd,sd,ad,sd,sd,sd,AllNotMatch,ConMatch_eda5_eda4_strong,NotMatch
b'Rachel',10,"b""I'm..""",neutral,neutral,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Rachel',11,"b'I, um...'",neutral,neutral,sd,sd,sd,%,sd,sd,AllNotMatch,ConMatch_eda5_eda3_strong,NotMatch
b'Rachel',12,"b'I write the specials on the specials board, and, uh... and I, uh...'",neutral,neutral,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Rachel',13,"b'I take the uh dead flowers out of the vase... Oh, and, um, sometimes Artelle lets me put the little chocolate blobbies on the cookies.'",sadness,negative,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Fireman No. 3',0,"b""We get off around midnight, why don't we pick you up then?""",neutral,neutral,sd,qy,sd,sd,qy,sd,AllNotMatch,ConMatch_eda4_eda3_strong,NotMatch
b'Rachel',1,"b'So, um, will you bring the truck?'",neutral,neutral,qw,qy,qy,qw,qy,qy,AllNotMatch,ConMatch_eda5_eda3_strong,NotMatch
b'Fireman No. 3',2,"b""I'll even let you ring the bell.""",neutral,neutral,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Rachel',3,"b'Oh, my god.'",surprise,positive,ba,ba,ba,ba,ba,ba,AllMatch,NotConMatch,NotMatch
b'Phoebe',4,"b'See, there you go, the cleansing works!'",joy,positive,sv,sv,ad,sd,ad,ad,AllNotMatch,ConMatch_eda5_eda3_con,NotMatch
b'Monica',5,"b""They're nice guys.""",neutral,neutral,sv,sv,sv,sv,fc,sv,AllNotMatch,ConMatch_eda4_eda3_strong,NotMatch
b'Rachel',6,"b""Oh, they're firemen guys.""",joy,positive,sd,sd,sv,sd,sd,sd,AllNotMatch,ConMatch_eda5_eda4_strong,NotMatch
b'Susan',0,b'Your son.',neutral,neutral,sd,sv,aa,sv,sd,sv,AllNotMatch,NotConMatch,ConfMatchOnlyTwo12
b'Ross',1,"b""No-no-no. I don't have a son named Jordie. We all agreed, my son's name is Jamie.""",anger,negative,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Carol',2,"b""Well, Jamie was the name of Susan's first girlfriend, so we went back to Jordie.""",neutral,neutral,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Ross',3,"b'What? Whoa, whoa whoa whoa, what do you mean,'",surprise,negative,qw,qh,qw,qw,qw,qw,AllNotMatch,ConMatch,NotMatch
b'Carol',4,"b'Ow, ow, ow, ow, leg cramp, leg cramp, leg cramp.'",anger,negative,sd,bf,sd,sd,sd,sd,AllNotMatch,ConMatch,NotMatch
b'Ross',5,b'I got it.',neutral,neutral,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Susan',6,b'I got it.',neutral,neutral,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Ross',7,"b'I got it! Hey, you get to sleep with her, I get the cramps.'",anger,negative,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Susan',8,"b""No, you don't.""",neutral,neutral,sv,sd,sd,sd,ba,sd,AllNotMatch,ConMatch_eda4_eda3_strong,NotMatch
b'Carol',9,"b""All right, that's it. I want both of you out.""",anger,negative,sd,fc,^q,sd,sv,sd,AllNotMatch,NotConMatch,ConfMatchOnlyTwo12
b'Ross',10,b'Why?',surprise,negative,br,qw,qw,qw,br,qw,AllNotMatch,ConMatch_eda4_eda3_strong,NotMatch
b'Susan',11,b'He started it!',anger,negative,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Ross',12,"b'No, you started it.'",anger,negative,sv,sd,bf,sd,sd,sd,AllNotMatch,ConMatch_eda5_eda4_strong,NotMatch
b'Carol',13,"b""I don't care. I am trying to get a person out of my body here, and you're not making it any easier.""",anger,negative,sd,sd,sd,^q,sd,sd,AllNotMatch,ConMatch_eda5_eda3_strong,NotMatch
b'Carol',14,b'Now go!',anger,negative,br,^2,ad,ad,ad,ad,AllNotMatch,ConMatch,NotMatch
b'Ross',15,b'Thanks a lot.',anger,negative,fc,fc,ny,ft,fc,fc,AllNotMatch,NotConMatch,ConfMatchFirst123
b'Susan',16,b'See what you did.',anger,negative,ad,sd,sd,ad,fc,xx,AllNotMatch,NotConMatch,NotMatch
b'Ross',17,"b'Yeah, listen...'",neutral,neutral,fc,fc,fc,fc,b,fc,AllNotMatch,ConMatch_eda4_eda3_strong,NotMatch
b'Carol',18,b'Out',anger,negative,^2,sd,sd,sd,sd,sd,AllNotMatch,ConMatch,NotMatch
b'Monica',0,"b'Oh, and I can also speak a little French. Voulez-vous coucher avec moi ce soir?  Why? What did I say?'",joy,positive,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Mischa',1,"b'Well, you just asked if I wanted to go to bed with you tonight.'",neutral,neutral,sd,ad,sd,sd,sd,sd,AllNotMatch,ConMatch,NotMatch
b'Monica',2,b'Oh my God! No wonder I get such great service at Cafe Maurice.',surprise,positive,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Phoebe',3,"b'Knock, knock, knock, knock, hi.'",neutral,neutral,sd,qy^d,ad,ad,fc,ad,AllNotMatch,ConMatch_eda4_eda3_con,NotMatch
b'Phoebe',4,"b'Um, could you please tell Sergei that um, I was fascinated by what Boutros Boutros Gali said in the New York Times.'",neutral,neutral,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Phoebe',5,b'You didn\xc2\x92t say Boutros Boutros Gali.',neutral,neutral,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Mischa',6,b'Boutros Boutros Gali.',neutral,neutral,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Mischa',7,b'He says he was too.',neutral,neutral,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Phoebe',8,b'Interesting.',neutral,neutral,sv,sv,ba,ba,ba,ba,AllNotMatch,ConMatch,NotMatch
b'Mischa',9,b'So I was wondering....',neutral,neutral,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Phoebe',10,"b'Okay, ah, before you get all talky again, umm, could you also please tell Sergei that I really like his suit.'",joy,positive,qy,ad,sv,qy,sv,sv,AllNotMatch,ConMatch_eda5_eda3_con,NotMatch
b'Mischa',11,"b'Eh, he said, thank you very much, he thinks you look very pretty tonight, your hair, golden like the sun.'",joy,positive,sd,sd,sd,sd,sv,sd,AllNotMatch,ConMatch_eda4_eda3_strong,NotMatch
b'Mischa',12,"b""So you're a chef?""",neutral,neutral,qy^d,qy,qy,qy,fc,qy,AllNotMatch,ConMatch_eda4_eda3_strong,NotMatch
b'Monica',13,b'I\xc2\x92m also thinking about opening up my own restaurant.',joy,positive,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Mischa',14,"b'Oh, really.'",surprise,positive,b,b,b,b,b,b,AllMatch,NotConMatch,NotMatch
b'Phoebe',15,"b'Monica, can I talk to you behind my menu, please.  What are you doing?'",neutral,neutral,qy,^q,ad,qy,qy,qy,AllNotMatch,ConMatch_eda5_eda4_strong,NotMatch
b'Monica',16,"b'Well, I was having a conversation.'",neutral,neutral,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Phoebe',17,"b'Yeah but, Mischa is so interested in you, that Sergei and I haven\xc2\x92t been able to say two words to each other.'",anger,negative,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Monica',18,b'What do you want me to do? Just sit here silently while you three have a conversation?',anger,negative,qw,qo,qw,qy,qw,qw,AllNotMatch,ConMatch_eda5_eda3_strong,NotMatch
b'Phoebe',19,b'That would be great. Thank you.',neutral,neutral,fc,sv,sv,ft,sv,sv,AllNotMatch,ConMatch_eda5_eda3_strong,NotMatch
b'Danny',0,b'so we finally get to the top of the mountain and airhead here  forgets the camera!',disgust,negative,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Joey',1,"b""Oh, y'know the same thing happened to me one time.""",neutral,neutral,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Chandler',2,b'When did that happen to you?!',surprise,negative,qw,qy,qw,qw,qw,qw,AllNotMatch,ConMatch,NotMatch
b'Joey',3,"b""Don't you remember when we were jogging in the park and we saw that really pretty bird and wanted to take a picture\xc2\x97I didn't have my camera!""",neutral,neutral,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Chandler',4,"b""Oh yeah. First off all, chasing the Churo guy isn't jogging.""",disgust,negative,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Krista',5,"b'Oh, this is so good  you have got to try it.'",joy,positive,sv,sd,ad,sd,sv,xx,AllNotMatch,NotConMatch,NotMatch
b'Danny',6,"b'Oh, damn! I got it on my pants.'",anger,negative,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Krista',7,"b""Here, I'll get it.""",neutral,neutral,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Krista',8,"b""We'd better take these pants off upstairs or that stain's gonna set.""",neutral,neutral,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Danny',9,"b""Yep.  I'm gonna wear these on our date tonight.""",joy,positive,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Rachel',10,"b'Oh, great!'",surprise,positive,ba,ba,ba,ba,ba,ba,AllMatch,NotConMatch,NotMatch
b'Chandler',11,"b'Okay, bye!  Oh my God!!'",joy,positive,fc,fc,ba,fc,fc,fc,AllNotMatch,ConMatch_eda5_eda4_strong,NotMatch
b'Monica',12,b'That was unbelievable!',surprise,negative,sv,sv,sd,sv,fc,sv,AllNotMatch,NotConMatch,ConfMatchOnlyTwo12
b'Joey',14,"b'Yeah, wow, sorry Rach.'",sadness,negative,ba,ba,fc,fc,fc,fc,AllNotMatch,ConMatch,NotMatch
b'Chandler',15,"b""I don't believe they're brother and sister.""",surprise,negative,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Joey',16,"b""They're brother and sister!!!""",surprise,negative,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'The Director',0,b'Action!',neutral,neutral,br,^2,sd,^2,sd,sd,AllNotMatch,ConMatch_eda5_eda3_con,NotMatch
b'Richard',0,b'I found the picture!',anger,negative,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Joey',1,b'What picture?!',surprise,negative,qw,qw,qw,qw,qw,qw,AllMatch,NotConMatch,NotMatch
b'Richard',2,b'The picture of my wife! In your pack!',anger,negative,sd,sd,sd,qy^d,sd,sd,AllNotMatch,ConMatch_eda5_eda3_strong,NotMatch
b'Joey',3,b'You went through my personal property?',anger,negative,qy^d,qy,qy^d,qy,sd,xx,AllNotMatch,NotConMatch,NotMatch
b'Richard',4,b'Why do have a picture of Paulette in your pack?!',anger,negative,qy,qy,qw,qw,qw,qw,AllNotMatch,ConMatch,NotMatch
b'Joey',5,"b'Because Vincent, we were lovers.  For two years!'",anger,negative,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'The Director',6,b'Cut! Wonderful!',joy,positive,ba,sd,ba,sv,ba,ba,AllNotMatch,ConMatch_eda5_eda3_strong,NotMatch
b'Joey',7,b'Great scene yeah?',joy,positive,ba,qy,qy,qy,ba,qy,AllNotMatch,ConMatch_eda4_eda3_strong,NotMatch
b'Richard',8,"b'Oh you\xc2\x92re awesome! And, in that last speech? You soaked me.'",joy,positive,sv,qy,fc,qy,qy,qy,AllNotMatch,ConMatch_eda5_eda4_strong,NotMatch
b'The Assistant Director',9,b'Here\xc2\x92s your call sheet for tomorrow.',neutral,neutral,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Phoebe',10,b'I know.',neutral,neutral,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Mrs. Geller',0,"b'So Chandler, your parents must\xc2\x92ve been thrilled when you told them you were engaged.'",joy,positive,qy^d,qy,sd,sd,sd,sd,AllNotMatch,ConMatch,NotMatch
b'Chandler',1,"b'Oh yeah, I should probably call them.'",neutral,neutral,sd,sd,sv,aa,sd,xx,AllNotMatch,NotConMatch,NotMatch
b'Mr. Geller',2,b'I remember when we first got engaged.',joy,positive,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Chandler',3,"b'Oh, I don\xc2\x92t think I ever heard that story.'",neutral,neutral,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Mr. Geller',5,"b'Well, I\xc2\x92d gotten Judy pregnant. I still don\xc2\x92t know how that happened.'",joy,positive,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Mrs. Geller',6,b'You don\xc2\x92t know how that happened?! Your dog thought my diaphragm was a chew toy!',disgust,negative,sd,sd,sd,qy^d,qy,xx,AllNotMatch,NotConMatch,NotMatch
b'Chandler',7,b'What a sweet story.',neutral,neutral,ba,ba,ba,sd,ba,ba,AllNotMatch,ConMatch_eda5_eda3_strong,NotMatch
b'Monica',8,"b'Well, at least you\xc2\x92re not hearing it for the first time at your fifth grade Halloween party.'",disgust,negative,sd,sv,sd,sd,sd,sd,AllNotMatch,ConMatch,NotMatch
b'Mr. Geller',9,b'What?! They wanted a scary story!',surprise,positive,qh,qh,qh,qw,qw,qw,AllNotMatch,ConMatch_eda5_eda4_con,NotMatch
b'Monica',10,"b'Anyway, we\xc2\x92re really excited about our wedding plans, and well I guess pretty soon we\xc2\x92ll be making a big withdrawal from the Monica wedding fund.'",joy,positive,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Monica',11,b'What?',surprise,negative,br,br,br,qw,qw,qw,AllNotMatch,ConMatch_eda5_eda4_con,NotMatch
b'Mrs. Geller',12,"b'You tell her Jack, I can\xc2\x92t do it.'",fear,negative,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Monica',13,b'What happened? You still have the Monica wedding fund don\xc2\x92t you?',surprise,negative,qw,qy,qy,qy,qy,qy,AllNotMatch,ConMatch,NotMatch
b'Mr. Geller',14,"b'We have it. Only now, we call it the beach house.'",neutral,neutral,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Phoebe',0,"b'After applying the Waxine and linen strips to leg number one,'",neutral,neutral,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Monica',1,b'Did that!',joy,positive,qy,qy,br,br,br,br,AllNotMatch,ConMatch,NotMatch
b'Phoebe',2,b'Grasp one of the linen strips by its \xc2\x91easy grab tab\xc2\x92 and pull it off in one quick pain free motion.',neutral,neutral,sd,ad,sd,sd,sd,sd,AllNotMatch,ConMatch,NotMatch
b'Monica',3,b'Okay.  Ow!!!!! Ow-oh-oh!',surprise,negative,fc,b,ba,b,b,b,AllNotMatch,ConMatch_eda5_eda4_strong,NotMatch
b'Phoebe',4,b'Was it not pain-free?',surprise,negative,qy,qy,qy,qy,qy,qy,AllMatch,NotConMatch,NotMatch
b'Monica',5,"b'No. It was painful. Oh my God , they should call it Pain-zine, now with a little wax.'",disgust,negative,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Phoebe',6,"b'Huh, well, the girls in the satin nighties on the commercial don\xc2\x92t seem to think it\xc2\x92s that bad.'",neutral,neutral,sv,sv,sv,sd,sv,sv,AllNotMatch,ConMatch_eda5_eda3_strong,NotMatch
b'Monica',7,b'That\xc2\x92s because their nerves are probably deadened from being so stupid.',anger,negative,sv,sv,sv,sv,sv,sv,AllMatch,NotConMatch,NotMatch
b'Monica',8,"b""But hey, y'know if you don\xc2\x92t believe me, please, by my guest.""",neutral,neutral,fc,ad,ad,sd,sd,sd,AllNotMatch,ConMatch_eda5_eda4_con,NotMatch
b'Phoebe',9,b'Ow-ow-ow-ow! Oh my God!!!',surprise,negative,ba,ba,^q,ba,fc,ba,AllNotMatch,NotConMatch,ConfMatchSecond124
b'Ross',0,"b'Now umm, remember I\xc2\x92m still learning.'",neutral,neutral,qy^d,sd,sd,sd,sd,sd,AllNotMatch,ConMatch,NotMatch
b'Ross',1,"b'One, two, three, four!'",neutral,neutral,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Ross',2,b'You know the song! Sing along!',joy,positive,qy,bf,bf,sv,bf,bf,AllNotMatch,ConMatch_eda5_eda3_strong,NotMatch
b'Ross',3,b'So?',neutral,neutral,br,qy,qy^d,qy^d,br,qy^d,AllNotMatch,ConMatch_eda4_eda3_con,NotMatch
b'Chandler',4,b'No!',sadness,negative,aa,nn,nn,nn,nn,nn,AllNotMatch,ConMatch,NotMatch
b'Phoebe',0,b'Oh my God! That\xc2\x92s David!',surprise,positive,ba,ba,ba,^q,sd,ba,AllNotMatch,NotConMatch,ConfMatchFirst123
b'Monica',1,b'David who?',neutral,neutral,br,qy,qw,qw,br,qw,AllNotMatch,ConMatch_eda4_eda3_con,NotMatch
b'Phoebe',2,"b'David the scientist guy, David that I was in love with, David who went to Russia and broke my heart David!'",sadness,negative,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'David',3,b'Oh my God!',surprise,positive,ba,ba,ba,ba,ba,ba,AllMatch,NotConMatch,NotMatch
b'Phoebe',4,"b'Oh, you say someone\xc2\x92s name enough, they turn around.'",neutral,neutral,sv,bf,sv,sd,qy,xx,AllNotMatch,NotConMatch,NotMatch
b'David',5,b'Phoebe?',surprise,positive,br,qy,br,qy,br,br,AllNotMatch,ConMatch_eda5_eda3_strong,NotMatch
b'Phoebe',6,b'David!  What-what are you doing here? Aren\xc2\x92t you supposed to be in Russia?',surprise,positive,qw,qy,qw,qw,qw,qw,AllNotMatch,ConMatch,NotMatch
b'David',7,"b'Yeah, I\xc2\x92m just, I\xc2\x92m just in town for a conference. Umm,'",neutral,neutral,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Phoebe',8,b'Well\xc2\x85 Yeah. You look great too. Did you get a haircut?',joy,positive,fc,qy,qy,qy,qy,qy,AllNotMatch,ConMatch,NotMatch
b'David',9,b'Yeah. Well I-I got like thirty of them.',neutral,neutral,sd,sd,na,na,sd,na,AllNotMatch,ConMatch_eda4_eda3_con,NotMatch
b'Phoebe',10,b'Yeah.',neutral,neutral,b,b,b,b,b,b,AllMatch,NotConMatch,NotMatch
b'Ross',0,"b""Yes! Santa's coming!""",joy,positive,sd,sd,sd,fc,sd,sd,AllNotMatch,ConMatch_eda5_eda3_strong,NotMatch
b'Ross',0,"b'Hey, uh, I\xc2\x92m really, really sorry about what happened in the cafeteria today.'",sadness,negative,sd,sd,sd,fc,sd,sd,AllNotMatch,ConMatch_eda5_eda3_strong,NotMatch
b'Joey',1,"b'It\xc2\x92s no big deal. Hey, y\xc2\x92know, you do what you gotta do. Right?'",neutral,neutral,qy,sv,sv,^q,sv,sv,AllNotMatch,ConMatch_eda5_eda3_strong,NotMatch
b'Ross',2,"b'But hey, it\xc2\x92s not just me, I mean the scientists and the tour guides'",neutral,neutral,sd,sd,sv,sd,sv,sv,AllNotMatch,ConMatch_eda5_eda3_con,NotMatch
b'Joey',0,b'Whatever.',neutral,neutral,sd,sd,ad,sv,aa,sd,AllNotMatch,NotConMatch,ConfMatchOnlyTwo12
b'Ross',1,"b'Okay, Mon, back me up here.'",neutral,neutral,fc,sd,ad,fc,ad,ad,AllNotMatch,ConMatch_eda5_eda3_con,NotMatch
b'Ross',2,"b'Where you work the uh, waiters eat with the waiters, right?'",neutral,neutral,qy,qy,qy,qy,qy,qy,AllMatch,NotConMatch,NotMatch
b'Ross',3,"b'And the chefs eat with the other chefs, right?'",neutral,neutral,qy,sd,qy,qy,qy,qy,AllNotMatch,ConMatch,NotMatch
